Date,Open,High,Low,Close,WAP
24-01-18,981.9,981.9,960.5,964.55,967.34
25-01-18,970,971.45,957.25,964.55,964.44
29-01-18,966,976.55,960.1,963.8,968.73
30-01-18,964,964.3,945.55,949.25,953.63
31-01-18,950,964.9,942,961.15,958.8
01-02-18,964.4,971.25,938.2,944.1,951.97
02-02-18,938.7,943.25,903,905.7,917.49
05-02-18,895.8,912,882.7,904.45,901.19
06-02-18,880,897.95,872.1,892.75,885.5
07-02-18,900.55,905.5,890.55,894,898.37
08-02-18,896.35,910,892.05,903.6,903.31
09-02-18,891.95,902.25,886.5,897.95,895.89
12-02-18,901.1,918,901.1,914.7,910.32
14-02-18,921.65,941.5,920.8,932.4,931.25
15-02-18,936.05,945,928.3,934.05,937.61
16-02-18,937.35,942,918.65,921.7,929.69
19-02-18,920.3,930.6,914.4,925.85,921.82
20-02-18,928,930,916,919.4,922.8
21-02-18,927,931,922,928.35,926.57
22-02-18,923.15,930.75,920,923.9,925.2
23-02-18,924.2,937,923.75,934,932.13
26-02-18,936.1,944.75,936.1,938.6,941.32
27-02-18,939,955.5,938.6,949.95,949.21
28-02-18,944.5,954.9,937,952.45,949.65
01-03-18,950.85,958.8,946,947.7,951.09
05-03-18,944.5,949.9,922,924.2,935.07
06-03-18,929.7,936,903.15,910.9,922.45
07-03-18,908.6,909.3,888.3,891.55,898.29
08-03-18,899.7,913.9,894.3,911.6,905.16
09-03-18,915,919,910,912.05,914.29
12-03-18,918.9,933,916.2,929.35,924.16
13-03-18,929.35,935.35,921.6,930.6,929.48
14-03-18,926.55,931.2,919.55,928.6,924.46
15-03-18,928.7,928.7,910,912.25,918.8
16-03-18,910,910,886.4,900.5,898.57
19-03-18,903.8,906.1,892.35,895.3,898.14
20-03-18,899.1,903.6,887,889.55,894.06
21-03-18,895.8,901.95,892,896.35,897.26
22-03-18,896.5,910.6,895.2,907.3,907.24
23-03-18,893.4,899.7,890,892.85,894.57
26-03-18,892.85,904.5,892,901.05,898.38
27-03-18,905.05,910.05,897.5,899.95,903.43
28-03-18,895.05,896,881,882.8,887.85
02-04-18,890.5,901.2,886.4,892.7,894.74
03-04-18,890,901,886.1,898.8,892.12
04-04-18,905.5,911.15,892.35,895.1,900.86
05-04-18,902.55,910,902.55,906.75,906.23
06-04-18,909.9,917.2,905,909.75,911.16
09-04-18,912.95,917.75,911.4,916.05,915.38
10-04-18,918,922.45,913.35,916.45,917.24
11-04-18,920.1,931,916.65,929.05,927.69
12-04-18,930,935.3,923.1,927.55,927.58
13-04-18,931.15,941.4,929.1,938.85,935.73
16-04-18,935,939.9,928.3,937.25,933.04
17-04-18,938.25,947.5,936.1,943.7,941.84
18-04-18,945,948.25,934,937,939.49
19-04-18,938.2,943.95,935.1,941.25,940.75
20-04-18,939,941.6,921.45,928.05,927.18
23-04-18,927.3,942.95,926,935.15,935.31
24-04-18,937.7,974.5,935,969.75,959.97
25-04-18,972.55,981.45,964.5,970.7,971.5
26-04-18,972,988,963.4,975.35,977.86
27-04-18,988.25,1010.7,988.25,994.75,998.95
30-04-18,984.7,992,961,963.1,969.73
02-05-18,968.8,978.2,966.25,973,973.46
03-05-18,977,978.8,959.3,962.6,963.48
04-05-18,963.95,964.5,949.65,953.9,954.61
07-05-18,958,974,956.5,971.85,964.64
08-05-18,973.55,982,965.15,967.65,973.74
09-05-18,967.65,982.65,962,975.3,975.2
10-05-18,977.1,984,974.5,980.7,980.34
11-05-18,982.8,990.15,977.25,988.5,984.94
14-05-18,993.9,993.9,976.4,984.85,983.69
15-05-18,980,999.3,977,979.35,991.2
16-05-18,976.3,976.3,954.4,956.45,961.54
17-05-18,959.9,960.7,942.5,945.15,949.04
18-05-18,946,953.55,931.5,933.4,941.19
21-05-18,932,935.4,922,931.95,927.53
22-05-18,933,934.2,924.5,926.9,929.62
23-05-18,927,927.1,909.05,912.25,917.51
24-05-18,916.7,920.95,910.85,916.05,916.53
25-05-18,918.05,924.25,915.6,921.75,920.53
28-05-18,923.55,927.15,918.95,921,922.22
29-05-18,920.05,927.9,914.15,917,919.99
30-05-18,914,922.8,907.1,917.35,916.66
31-05-18,919.35,924,916.5,921.3,921.28
01-06-18,921.3,934.9,919.1,929.2,928.3
04-06-18,934.8,943.75,932,939.35,939.16
05-06-18,941.25,955,941.2,947.85,949.15
06-06-18,948.9,955.4,942.55,953.4,952.24
07-06-18,955,975.6,955,971.4,970.58
08-06-18,968.9,986.5,960.55,983.4,974.26
11-06-18,984.35,999.5,978.2,982.45,993.51
12-06-18,982.2,998,980.45,995.4,990.89
13-06-18,999,1004.9,990,1002.1,999.19
14-06-18,996.2,1011.7,988.2,1007.5,1002.8
15-06-18,1007.5,1023.5,999.75,1013.85,1016
18-06-18,1010.8,1018.6,1007.7,1015,1014.04
19-06-18,1015,1015,993.05,995.65,1002.35
20-06-18,996.5,1021.75,996,1019.95,1015.9
21-06-18,1023,1035.8,1020.4,1032.35,1030.33
22-06-18,1030,1030,1008.6,1012.3,1011.99
25-06-18,1017,1017,1001.95,1003.55,1008.55
26-06-18,1003.6,1005.05,975.5,978.7,986.15
27-06-18,980,985.75,960.5,965.3,972.72
28-06-18,965.05,969,941.35,944.7,953.81
29-06-18,952,977.75,949.7,972.95,966.32
02-07-18,973,973.5,957.55,961.05,962.49
03-07-18,964,978.25,961,971.6,972.2
04-07-18,974.8,992,972,990.05,983.21
05-07-18,998.7,1008.5,960.1,965,986.87
06-07-18,965.9,982.45,964.8,976.5,976.98
09-07-18,985.5,998.7,983.3,995.65,992.3
10-07-18,1001.5,1028.5,1001.5,1025.75,1018.88
11-07-18,1025,1038.7,1017,1036.35,1029.93
12-07-18,1043.15,1098.8,1043.15,1082.2,1080.07
13-07-18,1082.9,1107.25,1080.9,1096.75,1097.39
16-07-18,1098.05,1108.5,1073,1076.15,1081.99
17-07-18,1079,1095,1069.15,1091.7,1085.89
18-07-18,1097.9,1104.5,1079,1090.55,1091.01
19-07-18,1095,1114,1086.8,1103.9,1094.77
20-07-18,1110.5,1138.25,1110.5,1128.55,1125.24
23-07-18,1129.7,1130,1114,1120.15,1119.63
24-07-18,1122,1126.1,1107.65,1110.55,1115.07
25-07-18,1112.25,1122.3,1104.55,1114.05,1116.14
26-07-18,1113,1121,1107.7,1110.35,1114.83
27-07-18,1117.2,1137,1112.8,1129.6,1127.61
30-07-18,1136,1157.55,1126.6,1149.7,1143.09
31-07-18,1150,1190,1145,1185.85,1174.1
01-08-18,1195,1202.95,1185.95,1191.15,1193.34
02-08-18,1192.35,1194.5,1166,1168.35,1173.96
03-08-18,1175,1183.85,1169.5,1176.75,1176.32
06-08-18,1180,1196,1174.85,1191.5,1187.7
07-08-18,1196,1200,1178.3,1183.55,1185.55
08-08-18,1188.4,1222,1186,1217.25,1205.06
09-08-18,1220,1231.5,1212,1217.95,1222.7
10-08-18,1215,1215.3,1201.95,1204,1207.81
13-08-18,1203,1203,1183.05,1187.15,1191.4
14-08-18,1187.2,1216.4,1185.25,1210.95,1203.73
16-08-18,1206.4,1215.7,1196.25,1200.2,1204.83
17-08-18,1206,1215,1200.25,1203.45,1208.41
20-08-18,1206.5,1238.05,1206.5,1234.9,1225.52
21-08-18,1236,1251,1227.15,1246.5,1242.41
23-08-18,1244,1273.55,1238.6,1269.7,1260.24
24-08-18,1265,1280,1260.9,1278.05,1272.66
27-08-18,1280.05,1296.2,1280,1291.6,1290.47
28-08-18,1298.75,1323,1295.5,1318.2,1310.94
29-08-18,1319,1328.75,1290.3,1294.45,1309.21
30-08-18,1300,1300,1270.45,1274.1,1278.06
31-08-18,1273.8,1273.8,1237.05,1240.95,1251.35
03-09-18,1249,1258,1227.5,1230.4,1244.62
04-09-18,1235,1254.75,1230,1242.35,1241.19
05-09-18,1245,1252.45,1210,1225.8,1228.89
06-09-18,1230,1263.8,1226,1260.15,1245.31
07-09-18,1267.7,1279.9,1254.85,1276.75,1271.42
10-09-18,1275,1276.75,1251.55,1257.15,1263.69
11-09-18,1260,1267.75,1235,1238.45,1252.89
12-09-18,1244.45,1257.65,1229.85,1252.7,1243.5
14-09-18,1261,1275,1248.55,1252.8,1257.86
17-09-18,1251.9,1251.9,1220.5,1226.25,1233.11
18-09-18,1224,1238.9,1214.25,1217.2,1228.18
19-09-18,1225,1227,1201.2,1210.3,1210.65
21-09-18,1220.05,1237.1,1183.2,1216.85,1223.29
24-09-18,1216,1239.9,1204.25,1232.3,1224.79
25-09-18,1233.3,1244.9,1195.75,1230.6,1226.82
26-09-18,1235.2,1254.1,1226.8,1251.75,1240.61
27-09-18,1259.8,1263.25,1238.6,1252.9,1251.82
28-09-18,1260,1271.1,1247.65,1258.2,1256.21
01-10-18,1258.2,1260,1204.3,1231.55,1227.1
03-10-18,1233.1,1239.75,1198.7,1205.3,1216.43
04-10-18,1199,1199,1105.05,1120.55,1140.9
05-10-18,1102.6,1115.55,1039.55,1049.85,1078.78
08-10-18,1048.85,1115.35,1025.2,1107.95,1083.82
09-10-18,1121.1,1123.5,1080.75,1090.4,1103.03
10-10-18,1095,1114.7,1085.1,1102.35,1101.46
11-10-18,1067.8,1114.4,1043.05,1089.2,1086.15
12-10-18,1102.5,1129,1102,1126.4,1121.25
15-10-18,1133.3,1146.35,1119.25,1139.8,1137.47
16-10-18,1146.15,1168,1140.8,1163.65,1155.51
17-10-18,1180,1180.95,1141,1148.9,1168.25
19-10-18,1103.9,1110,1073.15,1101.65,1091.48
22-10-18,1111,1114.8,1057.35,1062.45,1081.49
23-10-18,1053,1064.5,1043.7,1052.6,1053.39
24-10-18,1074,1074.95,1031,1046.6,1049.17
25-10-18,1036,1040.05,1017,1030.2,1029.15
26-10-18,1040,1056.75,1022.15,1044.7,1043.7
29-10-18,1047.7,1093.15,1047,1088,1071.35
30-10-18,1087.45,1087.45,1052,1057.15,1064.77
31-10-18,1064.7,1065.7,1047.65,1061.4,1061.41
01-11-18,1066.4,1068.8,1050.3,1056.9,1058.49
02-11-18,1067.8,1081,1063,1074.25,1069.77
05-11-18,1074,1093.5,1064.5,1088.55,1072.59
06-11-18,1094.3,1111.95,1093.05,1103.45,1104.37
07-11-18,1116.8,1117,1106.6,1110.55,1110.66
09-11-18,1106,1113.3,1086,1093.35,1100.43
12-11-18,1098.5,1100.05,1074.3,1078.75,1085.92
13-11-18,1075.9,1102.8,1071,1099.55,1090.27
14-11-18,1105,1112.85,1087,1096.1,1098.05
15-11-18,1096,1102.85,1087.1,1096.9,1094.98
16-11-18,1096.1,1129.3,1096.1,1127.5,1122.17
19-11-18,1132,1151.4,1131.2,1149.6,1141.13
20-11-18,1146,1155.45,1130.4,1138.65,1141.29
21-11-18,1137,1145.4,1107.05,1112.3,1115.37
22-11-18,1114.7,1125.1,1100,1102.85,1112.91
26-11-18,1109.95,1117.25,1098.05,1109.6,1107.73
27-11-18,1109.5,1129.4,1101.7,1127.5,1122.58
28-11-18,1132.3,1157.7,1126.5,1146.25,1139.62
29-11-18,1159,1179.9,1158.8,1170,1171.97
30-11-18,1172,1186,1162.95,1168.2,1173.57
03-12-18,1172.05,1174,1148.65,1156.3,1158.38
04-12-18,1157,1157.4,1142.95,1151.55,1149.32
05-12-18,1144.7,1159,1139.6,1154.85,1150.5
06-12-18,1147.5,1147.85,1118.25,1123.45,1135.89
07-12-18,1132.8,1135.2,1109.1,1133.25,1125.91
10-12-18,1112.65,1112.75,1084,1088.5,1090.92
11-12-18,1066.1,1100.2,1055.35,1096.2,1079.17
12-12-18,1100,1113.35,1088.1,1110.5,1099.23
13-12-18,1125.6,1126.35,1096.55,1106.8,1110.67
14-12-18,1103.9,1115,1092.6,1111.75,1107.24
17-12-18,1114.7,1133.8,1110.3,1130.6,1125.27
18-12-18,1122,1139.5,1120.8,1136.45,1130.63
19-12-18,1138.65,1146.55,1131.4,1137.1,1141.18
20-12-18,1124,1131.95,1116.5,1127.25,1125.21
21-12-18,1128.3,1131.4,1095,1098.35,1109.69
24-12-18,1101.8,1103,1086.5,1090.05,1093.66
26-12-18,1087,1100.65,1066.55,1096.95,1081.03
27-12-18,1105,1125.9,1104.45,1120,1119.32
28-12-18,1123.3,1135.9,1122,1125.8,1129.83
31-12-18,1127.15,1133.4,1116.6,1121.05,1122.61
01-01-19,1126,1130,1111.55,1121.35,1118.86
02-01-19,1116,1126.75,1101.45,1106.3,1112.26
03-01-19,1108.05,1114.45,1089.65,1091.75,1100.47
04-01-19,1098,1104.35,1081.25,1099.05,1093.86
07-01-19,1105.15,1117.95,1101,1103.45,1109.6
08-01-19,1106.35,1109.9,1096.1,1103.95,1101.61
09-01-19,1111.9,1116,1098.5,1108.4,1109.59
10-01-19,1108.4,1110.65,1102.1,1105.65,1105.42
11-01-19,1109.3,1114,1089.5,1097.9,1099.17
14-01-19,1096.7,1102,1086.25,1096.45,1092.91
15-01-19,1103.2,1132.3,1103.2,1129.55,1124.19
16-01-19,1134.7,1144.65,1130.25,1134.05,1138.13
17-01-19,1141,1147.8,1129.1,1133.75,1135.87
18-01-19,1149.7,1189.25,1135.5,1182.95,1164.45
21-01-19,1193.9,1237.4,1189.75,1234.5,1223.84
22-01-19,1234,1246.25,1219.4,1234.75,1233.82
23-01-19,1233.4,1244,1222.5,1225.7,1232.77
24-01-19,1225.05,1251.75,1220.1,1245.4,1240.63
25-01-19,1250.1,1263,1236.55,1246.25,1253.51
28-01-19,1253,1255.45,1221.75,1229.6,1237.35
29-01-19,1230,1231.9,1201.6,1210.9,1211.18
30-01-19,1215,1224.9,1190.55,1194.8,1206.99
31-01-19,1201,1229.8,1201,1227.1,1219.77
01-02-19,1234,1253,1225.75,1247.3,1238.35
04-02-19,1245.55,1297,1245,1291.15,1269.16
05-02-19,1292,1304.25,1278.6,1290.3,1293.2
06-02-19,1298,1316.5,1292,1309.85,1309.57
07-02-19,1310.95,1320.85,1285.8,1290.2,1302.56
08-02-19,1287,1298.7,1272.25,1277.35,1282.21
11-02-19,1277,1277,1251,1253.45,1258.76
12-02-19,1253,1272,1251.9,1256.7,1260.46
13-02-19,1261,1272.9,1235,1244.4,1259.23
14-02-19,1240.25,1242.7,1218.1,1225.5,1229.21
15-02-19,1225,1248.5,1215,1243.5,1227.95
18-02-19,1245.3,1251.4,1215.95,1219.75,1229.89
19-02-19,1219.2,1239.7,1211.3,1216.35,1226.8
20-02-19,1226.1,1239.25,1218.75,1234.35,1226.26
21-02-19,1236,1256.7,1230.2,1246.45,1245.97
22-02-19,1241.25,1245.9,1226.1,1232.6,1232.57
25-02-19,1235.8,1243,1223.15,1232.15,1231
26-02-19,1214.4,1233.6,1206.15,1219.7,1222.37
27-02-19,1227.4,1244,1209.15,1222.45,1225.66
28-02-19,1231,1239.5,1225.35,1231.55,1234.04
01-03-19,1235,1242.5,1222.45,1226.7,1228.08
05-03-19,1226.7,1239.4,1218.2,1236.95,1230.39
06-03-19,1239.5,1271.8,1235.5,1263.55,1258.2
07-03-19,1262.7,1279,1258.9,1269.85,1270.27
08-03-19,1265.05,1274,1261.5,1266.6,1266.05
11-03-19,1270.8,1313,1268.1,1301,1292.42
12-03-19,1317.1,1333,1315.5,1329.85,1323.32
13-03-19,1334.5,1350,1327.75,1346.75,1338.4
14-03-19,1350,1361.45,1334,1341.2,1352.08
15-03-19,1345,1358.2,1311.65,1322.6,1343.82
18-03-19,1325.1,1358.15,1325.1,1347.6,1340.98
19-03-19,1359,1378,1343,1375.25,1360.85
20-03-19,1379,1386.6,1363.6,1375.6,1376.59
22-03-19,1374,1380.25,1337.5,1342.1,1358.38
25-03-19,1330.1,1336.75,1317.15,1325.25,1324.79
26-03-19,1330,1369.95,1330,1367.15,1352.49
27-03-19,1377,1377,1344.9,1350.1,1359.16
28-03-19,1350,1369.9,1343.35,1360.55,1356.96
29-03-19,1366,1376,1356.1,1363.05,1363.04
01-04-19,1368.55,1406.5,1362.85,1391.55,1389.63
02-04-19,1396.55,1402.7,1380.8,1388.45,1390.48
03-04-19,1394.45,1402.35,1370,1373.8,1391.08
04-04-19,1379,1383.75,1347.05,1353.1,1360.2
05-04-19,1360.1,1363.85,1343.6,1355.1,1352.79
08-04-19,1354.6,1356.1,1324,1329.4,1334.52
09-04-19,1330.9,1340,1321.6,1335.35,1329.48
10-04-19,1340,1347.65,1326,1328.95,1337.77
11-04-19,1332.8,1351.7,1328.7,1346.15,1337.19
12-04-19,1348.9,1356.55,1337.3,1341.95,1345.22
15-04-19,1344.7,1348.8,1333.95,1339.75,1341.37
16-04-19,1345,1359.7,1340.25,1345.3,1350.58
18-04-19,1365.45,1387,1365,1382.9,1378.42
22-04-19,1364,1365.15,1341,1344.8,1352.53
23-04-19,1349.95,1371.85,1345.65,1363.3,1363.57
24-04-19,1370,1394.6,1366.35,1390,1379.5
25-04-19,1392.9,1410.9,1365,1374.55,1396.42
26-04-19,1377.7,1395,1370.45,1391.45,1383.75
30-04-19,1395,1395,1367,1391.8,1384.93
02-05-19,1394,1413.75,1382,1405.1,1402.27
03-05-19,1407,1417,1401.4,1407.05,1411.29
06-05-19,1399,1402,1378.55,1384.85,1394.9
07-05-19,1391.5,1394,1341.3,1344.55,1371.97
08-05-19,1340,1340,1291.05,1299.45,1313.03
09-05-19,1291.7,1291.7,1251.5,1255.15,1263.71
10-05-19,1264.9,1277.9,1245,1250.5,1260.76
13-05-19,1250.4,1260.35,1227,1230.85,1245.99
14-05-19,1235.2,1269.5,1232,1259.5,1253.52
15-05-19,1274.8,1277.9,1251.1,1257.25,1268.25
16-05-19,1261,1270.35,1257.75,1264.05,1264.23
17-05-19,1268,1276.9,1255,1265.7,1266.61
20-05-19,1313.9,1336.5,1302.6,1325.5,1317.6
21-05-19,1329.3,1366.25,1329.3,1339.75,1341.82
22-05-19,1349,1359,1334.5,1340.7,1344.67
23-05-19,1370,1392,1324.45,1335.8,1363.95
24-05-19,1349.9,1353.5,1316.6,1336.8,1335.09
27-05-19,1336,1337,1308,1310.7,1323.08
28-05-19,1317.2,1334.8,1314.05,1325.95,1325.03
29-05-19,1322.25,1333.15,1304.5,1313.25,1320.82
30-05-19,1316.4,1340.45,1316,1330.6,1329.14
31-05-19,1339,1340.9,1321.25,1329.75,1330.64
03-06-19,1335,1365,1322.1,1358.3,1346.01
04-06-19,1358,1373,1347.45,1351.1,1357.71
06-06-19,1354.2,1359,1321.65,1327.05,1334.48
07-06-19,1327.7,1328.7,1305.6,1315.3,1314.42
10-06-19,1319.9,1327,1310.6,1318.85,1318.72
11-06-19,1321.15,1334.8,1317.2,1328.55,1327.99
12-06-19,1335.2,1338.6,1325.65,1331.1,1332.56
13-06-19,1330.95,1334.35,1310,1324.3,1321.7
14-06-19,1322.7,1325.1,1309.5,1316.95,1315.5
17-06-19,1321.2,1321.5,1277.5,1281.5,1291.34
18-06-19,1281,1287.6,1269.3,1282.55,1280.75
19-06-19,1285.25,1301.15,1262.7,1277.5,1283.42
20-06-19,1279,1300,1278.15,1296.9,1288.81
21-06-19,1295,1295.6,1276,1279.2,1284.69
24-06-19,1268,1276,1257.45,1262.65,1263.97
25-06-19,1262,1297.8,1254.35,1295.8,1281.79
26-06-19,1288.05,1304.5,1287.1,1294.55,1295.53
27-06-19,1294.55,1296.65,1271.1,1274.85,1282.63
28-06-19,1279,1282.8,1248.05,1252,1260.87
01-07-19,1257,1272,1247,1268.5,1263.43
02-07-19,1275.05,1281,1263.65,1278.05,1271.42
03-07-19,1281.55,1286.4,1276,1282.25,1282.16
04-07-19,1282,1291.25,1280.75,1283,1285.72
05-07-19,1287.05,1290.2,1259.45,1262.6,1274.55
08-07-19,1261,1267.7,1248.05,1251.9,1256.31
09-07-19,1250.3,1283.85,1245.1,1279.45,1272.14
10-07-19,1281.2,1288.7,1269,1278.35,1276.82
11-07-19,1284.05,1289.75,1279.6,1281.3,1284.65
12-07-19,1284.7,1299.8,1278,1280.6,1290.87
15-07-19,1285,1289,1271,1275.9,1276.19
16-07-19,1279,1295,1269.1,1293.1,1280.98
17-07-19,1296.8,1296.8,1280,1281.55,1286.97
18-07-19,1281.9,1286.2,1258,1261.8,1269.86
19-07-19,1268.25,1271,1243,1249,1256.84
22-07-19,1256.95,1284.55,1227.6,1280.5,1262.31
23-07-19,1285.7,1294,1261.3,1272.85,1282.55
24-07-19,1274,1279.05,1254.4,1258.8,1260.94
25-07-19,1267.95,1268.8,1227.15,1232.3,1244.9
26-07-19,1233.45,1242,1210.05,1214.1,1221.92
29-07-19,1219.4,1221.5,1205.1,1211.15,1212.39
30-07-19,1211.25,1219.9,1175.8,1180.55,1201.48
31-07-19,1177.95,1184.85,1163,1166,1173
01-08-19,1169.8,1188.3,1150.2,1180.55,1165.31
02-08-19,1175.5,1198,1162.35,1184.2,1182.51
05-08-19,1177.5,1177.5,1129,1143,1143.32
06-08-19,1136.8,1149.9,1121.95,1128,1136.45
07-08-19,1127.8,1138.4,1103,1109,1119.73
08-08-19,1109,1158,1095.65,1151.95,1126.77
09-08-19,1159,1175,1152.7,1162,1165.76
13-08-19,1240,1302.5,1225.3,1275,1276.54
14-08-19,1298,1304,1280.1,1288.3,1291.5
16-08-19,1290.55,1291,1273.2,1277.4,1280.24
19-08-19,1280.8,1296.65,1280.55,1292.1,1289.94
20-08-19,1294,1294,1272.85,1276,1280.33
21-08-19,1277.4,1278.4,1266.65,1270.8,1271.3
22-08-19,1271,1271.05,1239.05,1246.5,1251.81
23-08-19,1243,1283.9,1226.8,1275.95,1257.66
26-08-19,1294,1294,1259.7,1265.9,1274.72
27-08-19,1283,1283.9,1261.8,1275.1,1271.02
28-08-19,1276,1280.5,1256.85,1263.05,1265.27
29-08-19,1257.95,1260,1235.5,1242.2,1250.31
30-08-19,1247,1254,1220.85,1248.35,1236.84
03-09-19,1240,1243.05,1200,1205.9,1223.71
04-09-19,1200,1204.9,1185.5,1201.55,1195.95
05-09-19,1208,1213.75,1193.2,1198.3,1202.47
06-09-19,1205,1229,1196.25,1222.5,1216.21
09-09-19,1222,1232.75,1213.2,1222.1,1224.5
11-09-19,1222.7,1239.95,1222.7,1234.1,1233.74
12-09-19,1238,1239.6,1206.35,1210.35,1221.6
13-09-19,1214.7,1228.25,1207.05,1225.55,1217.02
16-09-19,1191,1218.15,1188.5,1210.8,1205.85
17-09-19,1214.8,1214.8,1193.7,1197.2,1201.9
18-09-19,1204.85,1216.1,1197.6,1205.7,1206.16
19-09-19,1207,1209.35,1173.25,1178.7,1188.69
20-09-19,1186.6,1269.5,1174.6,1254.4,1236.38
23-09-19,1278,1280.85,1233.2,1238.65,1248.74
24-09-19,1243,1298.55,1242.05,1278.55,1283.24
25-09-19,1281,1295.45,1269.35,1279.8,1285.04
26-09-19,1290,1298.7,1283.45,1296.6,1292.36
27-09-19,1293.8,1314.9,1284,1308.75,1307.69
30-09-19,1310,1336,1305.8,1332.6,1322.03
01-10-19,1335,1342.5,1293.8,1305.05,1318.56
03-10-19,1290.05,1314.1,1281.2,1311,1306.07
04-10-19,1317.1,1328.5,1304.05,1307.45,1318.93
07-10-19,1310,1320,1301.55,1309.8,1312.03
09-10-19,1311.9,1330,1293.15,1325.75,1310.43
10-10-19,1328,1368,1322.55,1362.4,1357.03
11-10-19,1365,1366,1337,1352.4,1352.18
14-10-19,1363.6,1363.6,1351,1357.65,1358.28
15-10-19,1363.5,1370,1345,1363.3,1364.03
16-10-19,1368.3,1379.9,1363.5,1372.7,1372.42
17-10-19,1378,1399,1372.15,1396.15,1387.13
18-10-19,1403.1,1428,1399.7,1415.3,1416.68
22-10-19,1427.05,1437.65,1404,1414.25,1419.64
23-10-19,1417,1425.5,1383.4,1392.85,1403.67
24-10-19,1400.05,1441,1386.75,1436.25,1416.72
25-10-19,1437.5,1440.25,1411.8,1430.7,1426.7
27-10-19,1440,1445.75,1430,1434.1,1437.91
29-10-19,1442.25,1480.4,1442.25,1467.1,1466.75
30-10-19,1480.1,1484,1460.4,1478.7,1473.04
31-10-19,1482.25,1489.5,1461,1464.2,1472.04
01-11-19,1459.9,1462.05,1441.1,1457,1451.87
04-11-19,1466,1471.15,1445,1457.25,1454.24
05-11-19,1458.55,1469,1440.6,1447.6,1450.8
06-11-19,1445.7,1446.2,1428.7,1432.1,1434.97
07-11-19,1438,1462.9,1432.95,1458.8,1447.95
08-11-19,1458.6,1459.6,1441,1445.35,1447.06
11-11-19,1440,1444.05,1423.35,1427.8,1430.56
13-11-19,1431,1475,1430,1472,1463.08
14-11-19,1475,1481,1456.05,1463.4,1468.11
15-11-19,1465.25,1486.5,1463.25,1469.3,1478.19
18-11-19,1471.35,1486,1449.95,1458.5,1466.52
19-11-19,1467.5,1514.95,1465.5,1509.8,1497.36
20-11-19,1552.55,1571.85,1543.55,1547.05,1560.46
21-11-19,1547.5,1556.3,1528.6,1537.25,1537.21
22-11-19,1543,1569.6,1537.9,1546.4,1550.28
25-11-19,1551,1564.6,1551,1560.7,1558.93
26-11-19,1569.4,1576,1556,1558.85,1565.8
27-11-19,1561,1575,1556.4,1569.75,1564.95
28-11-19,1572.5,1584,1564.4,1579.95,1577.6
29-11-19,1582,1582,1548,1550.9,1559.5
02-12-19,1595,1614,1577.7,1586.3,1590.5
03-12-19,1591,1593.35,1573.1,1578.85,1578.65
04-12-19,1570.25,1577.05,1533.45,1552.55,1550.99
05-12-19,1579,1579.85,1544,1550.3,1560.87
06-12-19,1558,1568.2,1541.4,1554.95,1554.89
09-12-19,1554.15,1577.3,1547.65,1572.55,1566.06
10-12-19,1571.9,1574.8,1554.25,1562.2,1560.6
11-12-19,1557.5,1575.15,1551,1562.6,1564.17
12-12-19,1567,1573.6,1557.25,1567.5,1567.12
13-12-19,1575,1590,1572.55,1582.45,1579.04
16-12-19,1589.3,1593,1563.6,1566.55,1574.05
17-12-19,1569.8,1579.5,1555.6,1562.15,1563.06
18-12-19,1562.15,1580,1562,1575.7,1569.13
19-12-19,1574.7,1615,1572.35,1605.15,1601.6
20-12-19,1611.2,1617.8,1595.65,1599.4,1607.43
23-12-19,1555,1577,1555,1571,1562.11
24-12-19,1570.9,1572.15,1542.75,1545.95,1555.9
26-12-19,1545.95,1553.3,1510.95,1515.95,1534.66
27-12-19,1525,1545.8,1521.45,1542.15,1532.6
30-12-19,1543,1547,1528.3,1544.2,1537.76
31-12-19,1544.7,1544.7,1509.1,1514.1,1527.06
01-01-20,1516.1,1527.4,1505.35,1509.7,1513.89
